id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1266038827694428160,Thu May 28 16:09:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Disini ga pernah WFH, juga ga ada PSBB, apalagi lockdown ataupun karantina wilayah, jadi kita udah bergaya ""new normal"" 3 bulan ini, kecuali secara std kesehatan, new normalnya belum lengkap. Kalau dari gayanya sih, sudah bos!",disini ga wfh ga psbb lockdown karantina wilayah bergaya new normal std kesehatan new normalnya lengkap gayanya sih bos,in,0,0,NestaLita_Akub,,,,"Palangka Raya, Central Borneo","[[110.734124, -3.5622], [115.84722, -3.5622], [115.84722, 0.793256], [110.734124, 0.793256]]"
1266038823634362370,Thu May 28 16:09:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gothed: alhamdulillah, PSBB diperpanjang https://t.co/jJmNMwv1PQ",alhamdulillah psbb diperpanjang,in,0,1,SENDYYeah,False,,gothed,Wkwkwk Land,
1266038785759801344,Thu May 28 16:09:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @F3KAR: Krn di sby bebas dan tetap macet dmnpun..g ada penjagaan polisi sm skl sepanjang jln..normal spt biasanya..tp kl ada yg kena COV…,sby bebas macet dmnpun g penjagaan polisi skl jalan normal kena cov,in,0,2,achdanSd,,,F3KAR,,
1266038778436546562,Thu May 28 16:09:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dapitnih: Giliran Lockdown maunya pake Bahasa Indonesia jadi PSBB
Giliran New Normal kenapa ga pake istilah KBTN (Kebebasan Baru Tapi N…",giliran lockdown maunya pakai bahasa indonesia psbb giliran new normal ga pakai istilah kbtn kebebasan,in,0,0,tja_ams2,,,dapitnih,,
1266038768848400385,Thu May 28 16:08:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,adi_iday,,,ridwankamil,Bandung,
1266038700896448512,Thu May 28 16:08:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@iamgrootchan97 PSBB,psbb,in,0,0,dlflshgks,,,iamgrootchan97,,
1266038694311530503,Thu May 28 16:08:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cutehaluies psbb mengacungkan jempol melht ini,psbb mengacungkan jempol melht,in,0,26,leeunsaangg,,,cutehaluies,,
1266038689370525696,Thu May 28 16:08:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fathur20rahman @Riannihh Psbb der hahaha,psbb der hahaha,in,0,0,arifmfd,,,"fathur20rahman, Riannihh",,
1266038680025616384,Thu May 28 16:08:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabole ngumpul², psbb https://t.co/WlIMDpuQRH",gabole berkumpul psbb,in,0,0,bawango,False,,,,
1266038676443656193,Thu May 28 16:08:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,farfaraah_,False,,Praz_Teguh,"Bekasi, Jawa Barat",
